X,Y,Z,DF,Formacion
1099536.77,1242198.34,1010,254.0016191,K1p
1099636.77,1242198.34,1025,314.9579588,K1p
1099736.77,1242198.34,1039,375.9145811,K1p
1099836.77,1242198.34,1057,436.8713594,K1p
1099936.77,1242198.34,1082,498.0192132,K1p
1100036.77,1242198.34,1114,559.7934559,K1p
1100136.77,1242198.34,1135,621.5679298,K1p
1100236.77,1242198.34,1170,683.3423279,K1p
1100336.77,1242198.34,1205,745.1166046,K1p
1100436.77,1242198.34,1213,809.0500616,K1t
1100536.77,1242198.34,1229,879.4703252,K1t
1100636.77,1242198.34,1240,952.8039037,K1t
1100736.77,1242198.34,1261,1026.13761,K1t
1100836.77,1242198.34,1265,1099.471292,K1t
1100936.77,1242198.34,1247,1133.382344,K1t
1101036.77,1242198.34,1236,1090.468776,K1t
1101136.77,1242198.34,1232,1050.392677,K1t
1101236.77,1242198.34,1239,996.222816,K1t
1101336.77,1242198.34,1250,941.0591222,K1t
1101436.77,1242198.34,1241,885.6317323,K1t
1101536.77,1242198.34,1231,830.2042774,K1p
1101636.77,1242198.34,1204,774.7767897,K1p
1101736.77,1242198.34,1173,719.5525366,K1p
1101836.77,1242198.34,1159,664.8356073,K1p
1101936.77,1242198.34,1169,610.1186399,K1p
1102036.77,1242198.34,1158,556.435627,K1p
1102136.77,1242198.34,1138,503.0430539,K1r
1102236.77,1242198.34,1141,449.091866,K1r
1102336.77,1242198.34,1166,392.3256599,K1r
1102436.77,1242198.34,1177,335.5597222,K1r
1102536.77,1242198.34,1184,277.9295874,K1r
1102636.77,1242198.34,1170,216.0087967,K1r
1102736.77,1242198.34,1177,154.0888315,K1r
1102836.77,1242198.34,1189,90.99075124,K1r
1102936.77,1242198.34,1189,26.28008678,K1r
1103036.77,1242198.34,1192,36.77285188,K1r
1103136.77,1242198.34,1192.007446,92.23591032,K1r
1103236.77,1242198.34,1190,147.7189984,K1r
1103336.77,1242198.34,1175,211.4313516,K1r
1103436.77,1242198.34,1186,275.882332,K1r
1103536.77,1242198.34,1205,339.9875662,K1r
1103636.77,1242198.34,1225,403.8909129,K1r
1103736.77,1242198.34,1243,467.7942228,K1r
1103836.77,1242198.34,1252,533.9419981,K1r
1103936.77,1242198.34,1257,608.6839797,K1r
1104036.77,1242198.34,1267,687.2202236,K1r
1104136.77,1242198.34,1280,765.7587708,K1r
1104236.77,1242198.34,1287,779.4521107,K1r
1104336.77,1242198.34,1292,714.3815858,K1r
1104436.77,1242198.34,1292.003052,650.5605242,K1r
1104536.77,1242198.34,1296,594.9088377,K1r
1104636.77,1242198.34,1299,541.6707409,K1r
1104736.77,1242198.34,1305,491.4679541,K1r
1104836.77,1242198.34,1299,422.5464673,K1r
1104936.77,1242198.34,1271,344.961727,K1r
1105036.77,1242198.34,1250,259.7955814,K1r
1105136.77,1242198.34,1208,173.1644776,K1r
1105236.77,1242198.34,1172,87.03225083,K1r
1105336.77,1242198.34,1173,5.902026738,K1r
1105436.77,1242198.34,1192,75.25259731,K1ls_ms
1105536.77,1242198.34,1210,157.8297578,K1ls_ms
1105636.77,1242198.34,1227,246.6057748,K1ls_ms
1105736.77,1242198.34,1247,335.405363,K1ls_ms
1105836.77,1242198.34,1263,424.7685754,K1ls_ms
1105936.77,1242198.34,1274,517.4048678,K1ls_ms
1106036.77,1242198.34,1300,612.3574721,K1ls_ms
1106136.77,1242198.34,1350,686.0992342,K1ls_ms
1106236.77,1242198.34,1399,759.7623835,K1ls_ms
1106336.77,1242198.34,1444,833.6073385,K1ls_ms
1106436.77,1242198.34,1474,910.596715,K1ls_ms
1106536.77,1242198.34,1490,988.3487119,K1ls_ms
1106636.77,1242198.34,1500,1060.015899,K1ls_ms
1106736.77,1242198.34,1510,1131.525091,K1ls_ms
1106836.77,1242198.34,1520,1206.763667,K1ls_ms
1106936.77,1242198.34,1531,1285.380243,K1ls_ms
1107036.77,1242198.34,1545,1366.756712,K1ls_ms
1107136.77,1242198.34,1558,1450.428511,K1ls_ms
1107236.77,1242198.34,1569,1534.837682,K1ls_ms
1107336.77,1242198.34,1572,1619.246796,K1ls_ms
1107436.77,1242198.34,1571,1703.659514,K1ls_ms
1107536.77,1242198.34,1576,1788.956997,K1ls_ms
1107636.77,1242198.34,1583,1785.813776,K1ls_ms
1107736.77,1242198.34,1589,1723.089885,K1ls_ms
1107836.77,1242198.34,1593,1660.772093,K1ls_ms
1107936.77,1242198.34,1600,1598.454334,K1ls_ms
1108036.77,1242198.34,1596,1536.136522,K1ls_ms
1108136.77,1242198.34,1592,1473.818759,K1ls_ms
1108236.77,1242198.34,1590,1411.50105,K1ls_ms
1108336.77,1242198.34,1604,1349.183398,K1ls_ms
1108436.77,1242198.34,1613,1278.327608,K1ls_ms
1108536.77,1242198.34,1616,1194.842464,K1ls_ms
1108636.77,1242198.34,1615,1114.041883,K1ls_ms
1108736.77,1242198.34,1622,1036.033253,K1ls_ms
1108836.77,1242198.34,1626,945.5398206,K1ls_ms
1108936.77,1242198.34,1622,855.0465895,K1ls_ms
1109036.77,1242198.34,1632,764.9937425,K1ls_ms
1109136.77,1242198.34,1624.009644,677.5295104,K1ls_ms
1109236.77,1242198.34,1639,594.0049249,K1ls_ms
1109336.77,1242198.34,1647,516.2841303,K1ls_ms
1109436.77,1242198.34,1651,444.007306,K1ls_ms
1109536.77,1242198.34,1659,371.9074132,K1ls_ms
1109636.77,1242198.34,1577,296.8231425,K1ls_ms
1109736.77,1242198.34,1500,218.4848995,K1ls_mi
1109836.77,1242198.34,1438,140.1467155,J1-2j
1109936.77,1242198.34,1372,68.0681065,J1-2j
1110036.77,1242198.34,1349,0.4681174,J1-2j
1110136.77,1242198.34,1365,68.06752855,J1-2j
1110236.77,1242198.34,1363,141.0120583,J1-2j
1110336.77,1242198.34,1356,219.5583619,J1-2j
1110436.77,1242198.34,1332,298.1049609,J1-2j
1110536.77,1242198.34,1333,328.409927,J1-2j
1110636.77,1242198.34,1335,379.1934712,J1-2j
1110736.77,1242198.34,1319,446.7977055,J1-2j
1110836.77,1242198.34,1316,519.1222288,J1-2j
1110936.77,1242198.34,1364,590.5053412,J1-2j
1111036.77,1242198.34,1406,630.5839617,J1-2j
1111136.77,1242198.34,1442,680.8813969,J1-2j
1111236.77,1242198.34,1472,741.3209079,J1-2j
1111336.77,1242198.34,1486,809.6343324,K1ls_mi
1111436.77,1242198.34,1555,841.701178,K1ls_ms
1111536.77,1242198.34,1626,752.5269932,K1ls_ms
1111636.77,1242198.34,1637,664.0747779,K1ls_ms
1111736.77,1242198.34,1646,575.6224009,K1ls_ms
1111836.77,1242198.34,1642.002197,487.1703025,K1ls_ms
1111936.77,1242198.34,1640.002197,398.7180491,K1ls_ms
1112036.77,1242198.34,1645,312.1499594,K1ls_ms
1112136.77,1242198.34,1654,228.2063189,K1ls_ms
1112236.77,1242198.34,1666,144.2622464,K1ls_ms
1112336.77,1242198.34,1670.003052,60.31809282,K1ls_ms
1112436.77,1242198.34,1674,23.62889909,K1ls_ms
1112536.77,1242198.34,1676,110.1173142,K1ls_ms
1112636.77,1242198.34,1688,201.6050992,K1ls_ms
1112736.77,1242198.34,1686,293.0929455,K1ls_ms
1112836.77,1242198.34,1590,384.5811733,K1ls_mm
1112936.77,1242198.34,1549,476.0691016,K1ls_mm
1113036.77,1242198.34,1538,567.5570072,K1ls_mi
1113136.77,1242198.34,1512,659.0450819,K1ls_mi
1113236.77,1242198.34,1513,751.3358065,K1ls_mi
1113336.77,1242198.34,1525,845.3596212,K1ls_mi
1113436.77,1242198.34,1515,940.6135678,J1-2j
1113536.77,1242198.34,1458,1036.758632,J1-2j
1113636.77,1242198.34,1412,1133.568086,J1-2j
1113736.77,1242198.34,1380,1230.885169,J1-2j
1113836.77,1242198.34,1346,1324.651014,J1-2j
1113936.77,1242198.34,1307,1406.555318,OSs
1114036.77,1242198.34,1276,1488.6529,OSs
1114136.77,1242198.34,1240,1570.931893,OSs
1114236.77,1242198.34,1221,1654.828788,OSs
1114336.77,1242198.34,1190,1740.426123,OSs
1114436.77,1242198.34,1164,1827.484968,OSs
1114536.77,1242198.34,1110,1915.806085,OSs
1114636.77,1242198.34,1060,2005.222685,OSs
1114736.77,1242198.34,1036,2009.650462,OSs
1114836.77,1242198.34,999,1985.162435,OSs
1114936.77,1242198.34,967,1965.461347,OSs
1115036.77,1242198.34,947,1950.692237,OSs
1115136.77,1242198.34,921,1940.967688,OSs
1115236.77,1242198.34,884,1936.3637,OSs
1115336.77,1242198.34,827,1936.091619,OSs
1115436.77,1242198.34,785,1936.30702,OSs
1115536.77,1242198.34,732,1936.52242,OSs
1115636.77,1242198.34,690,1936.73782,OSs
1115736.77,1242198.34,687,1936.953549,OSs
1115836.77,1242198.34,672,1937.169673,OSs
1115936.77,1242198.34,662,1937.385797,OSs
1116036.77,1242198.34,620,1937.60192,OSs
1116136.77,1242198.34,561,1937.818487,OSs
1097036.77,1242098.34,429,755.4031535,K1ls_mm
1097136.77,1242098.34,533,743.7317151,K1r
1097236.77,1242098.34,554,737.6211908,K1r
1097336.77,1242098.34,564,731.6842569,K1r
1097436.77,1242098.34,570,734.5385435,K1r
1097536.77,1242098.34,608,750.7235143,K1r
1097636.77,1242098.34,662,779.4998438,K1r
1097736.77,1242098.34,723,811.6166713,K1r
1097836.77,1242098.34,743,755.9354617,K1r
1097936.77,1242098.34,811,704.9544514,K1r
1098036.77,1242098.34,851,661.0395123,K1p
1098136.77,1242098.34,900,617.3160141,K1p
1098236.77,1242098.34,922,573.5925373,K1p
1098336.77,1242098.34,949,529.8690826,K1p
1098436.77,1242098.34,973,486.1456506,K1p
1098536.77,1242098.34,987,441.8768144,K1p
1098636.77,1242098.34,1026,397.1610523,K1p
1098736.77,1242098.34,1047,352.4447053,K1p
1098836.77,1242098.34,1035,299.3569803,K1p
1098936.77,1242098.34,1013,241.2772784,K1p
1099036.77,1242098.34,1003,173.0803012,K1p
1099136.77,1242098.34,981,100.8162258,K1p
1099236.77,1242098.34,958,28.55514017,K1p
1099336.77,1242098.34,948,43.71536726,K1p
1099436.77,1242098.34,972,113.7866941,K1p
1099536.77,1242098.34,981,174.7439093,K1p
1099636.77,1242098.34,998,235.7000471,K1p
1099736.77,1242098.34,1019,296.6566253,K1p
1099836.77,1242098.34,1047,357.6251425,K1p
1099936.77,1242098.34,1068,419.3969026,K1p
1100036.77,1242098.34,1097,481.1713103,K1p
1100136.77,1242098.34,1118,542.9459289,K1p
1100236.77,1242098.34,1149,604.720118,K1p
1100336.77,1242098.34,1180,667.8350492,K1p
1100436.77,1242098.34,1202,738.1682937,K1p
1100536.77,1242098.34,1205,811.5020772,K1t
1100636.77,1242098.34,1219,884.8358339,K1t
1100736.77,1242098.34,1242,958.1695639,K1t
1100836.77,1242098.34,1256,1030.594266,K1t
1100936.77,1242098.34,1242,1102.958781,K1t
1101036.77,1242098.34,1229,1173.683549,K1t
1101136.77,1242098.34,1230,1134.434892,K1t
1101236.77,1242098.34,1244,1079.704785,K1t
1101336.77,1242098.34,1257,1024.277287,K1t
1101436.77,1242098.34,1259,968.8497459,K1t
1101536.77,1242098.34,1248,913.4222781,K1t
1101636.77,1242098.34,1208,857.9948932,K1p
1101736.77,1242098.34,1177,803.2394272,K1p
1101836.77,1242098.34,1169,748.5224403,K1p
1101936.77,1242098.34,1176,694.3660429,K1p
1102036.77,1242098.34,1164,640.9735445,K1p
1102136.77,1242098.34,1144,587.5810047,K1r
1102236.77,1242098.34,1141,531.4023587,K1r
1102336.77,1242098.34,1158,474.6363229,K1r
1102436.77,1242098.34,1173,417.8701991,K1r
1102536.77,1242098.34,1188,356.4357863,K1r
1102636.77,1242098.34,1191,294.5151385,K1r
1102736.77,1242098.34,1180,231.9246392,K1r
1102836.77,1242098.34,1180.003052,167.2098431,K1r
1102936.77,1242098.34,1191,102.5022066,K1r
1103036.77,1242098.34,1195.003052,46.42359905,K1r
1103136.77,1242098.34,1196,9.045027536,K1r
1103236.77,1242098.34,1198,70.53856816,K1r
1103336.77,1242098.34,1198,134.9890812,K1r
1103436.77,1242098.34,1180,199.1836616,K1r
1103536.77,1242098.34,1195,263.0870486,K1r
1103636.77,1242098.34,1211,326.9904005,K1r
1103736.77,1242098.34,1224,392.5396407,K1r
1103836.77,1242098.34,1241,468.2639479,K1r
1103936.77,1242098.34,1253,546.8025983,K1r
1104036.77,1242098.34,1266,625.3412362,K1r
1104136.77,1242098.34,1273,703.8798562,K1r
1104236.77,1242098.34,1284,784.1428917,K1r
1104336.77,1242098.34,1282,790.8455949,K1r
1104436.77,1242098.34,1292,732.7878454,K1r
1104536.77,1242098.34,1293.011841,679.5434514,K1r
1104636.77,1242098.34,1309,626.7350609,K1r
1104736.77,1242098.34,1310,563.2014571,K1r
1104836.77,1242098.34,1305,482.9811269,K1r
1104936.77,1242098.34,1279,396.3499836,K1r
1105036.77,1242098.34,1248,309.7189352,K1r
1105136.77,1242098.34,1216,226.5972739,K1r
1105236.77,1242098.34,1178,145.454722,K1r
1105336.77,1242098.34,1175,64.31408164,K1r
1105436.77,1242098.34,1194,23.05140548,K1ls_ms
1105536.77,1242098.34,1202,111.8510488,K1ls_ms
1105636.77,1242098.34,1211,201.4934388,K1ls_ms
1105736.77,1242098.34,1223,296.4124669,K1ls_ms
1105836.77,1242098.34,1242,392.5385775,K1ls_ms
1105936.77,1242098.34,1281,471.1641646,K1ls_ms
1106036.77,1242098.34,1322,544.8272664,K1ls_ms
1106136.77,1242098.34,1355,618.4904157,K1ls_ms
1106236.77,1242098.34,1388,692.5451275,K1ls_ms
1106336.77,1242098.34,1432,769.9811661,K1ls_ms
1106436.77,1242098.34,1464,847.7332146,K1ls_ms
1106536.77,1242098.34,1486,918.6144176,K1ls_ms
1106636.77,1242098.34,1501,990.2391076,K1ls_ms
1106736.77,1242098.34,1507.005249,1066.071633,K1ls_ms
1106836.77,1242098.34,1516,1145.607695,K1ls_ms
1106936.77,1242098.34,1527,1228.097335,K1ls_ms
1107036.77,1242098.34,1537,1312.425991,K1ls_ms
1107136.77,1242098.34,1548,1396.835114,K1ls_ms
1107236.77,1242098.34,1559.003052,1481.244308,K1ls_ms
1107336.77,1242098.34,1561,1566.020159,K1ls_ms
1107436.77,1242098.34,1564,1652.362228,K1ls_ms
1107536.77,1242098.34,1570,1740.165779,K1ls_ms
1107636.77,1242098.34,1579,1829.220364,K1ls_ms
1107736.77,1242098.34,1584,1801.27955,K1ls_ms
1107836.77,1242098.34,1586,1738.961692,K1ls_ms
1107936.77,1242098.34,1584,1676.643858,K1ls_ms
1108036.77,1242098.34,1589,1614.326072,K1ls_ms
1108136.77,1242098.34,1585,1552.008339,K1ls_ms
1108236.77,1242098.34,1587,1489.690662,K1ls_ms
1108336.77,1242098.34,1599.003052,1416.527809,K1ls_ms
1108436.77,1242098.34,1599,1334.193653,K1ls_ms
1108536.77,1242098.34,1609,1248.534077,K1ls_ms
1108636.77,1242098.34,1603,1152.818096,K1ls_ms
1108736.77,1242098.34,1614,1057.102153,K1ls_ms
1108836.77,1242098.34,1612,961.3862508,K1ls_ms
1108936.77,1242098.34,1607,865.6703939,K1ls_ms
1109036.77,1242098.34,1621,770.2802934,K1ls_ms
1109136.77,1242098.34,1621,676.1881289,K1ls_ms
1109236.77,1242098.34,1635,584.057516,K1ls_ms
1109336.77,1242098.34,1630,494.9849526,K1ls_ms
1109436.77,1242098.34,1640,410.9339703,K1ls_ms
1109536.77,1242098.34,1648,335.6093052,K1ls_ms
1109636.77,1242098.34,1558,272.2607017,K1ls_ms
1109736.77,1242098.34,1488,210.3342323,K1ls_mi
1109836.77,1242098.34,1417,148.4083086,J1-2j
1109936.77,1242098.34,1362,86.48186431,J1-2j
1110036.77,1242098.34,1340,24.5575299,J1-2j
1110136.77,1242098.34,1350,0.616969213,J1-2j
1110236.77,1242098.34,1340,79.14539329,J1-2j
1110336.77,1242098.34,1325,157.39478,J1-2j
1110436.77,1242098.34,1312,233.4666848,J1-2j
1110536.77,1242098.34,1304,310.8756432,J1-2j
1110636.77,1242098.34,1302,396.3253578,J1-2j
1110736.77,1242098.34,1287,483.4368913,J1-2j
1110836.77,1242098.34,1300,570.5484066,J1-2j
1110936.77,1242098.34,1332,657.6598992,J1-2j
1111036.77,1242098.34,1349,721.5459015,J1-2j
1111136.77,1242098.34,1400,765.8939549,J1-2j
1111236.77,1242098.34,1432,820.0919024,J1-2j
1111336.77,1242098.34,1459,882.3274665,J1-2j
1111436.77,1242098.34,1486,887.5960131,K1ls_mi
1111536.77,1242098.34,1567,799.1436345,K1ls_ms
1111636.77,1242098.34,1610,710.6913201,K1ls_ms
1111736.77,1242098.34,1635.007446,622.2392238,K1ls_ms
1111836.77,1242098.34,1636.010498,534.6447728,K1ls_ms
1111936.77,1242098.34,1638.003052,450.4107157,K1ls_ms
1112036.77,1242098.34,1647,366.4666009,K1ls_ms
1112136.77,1242098.34,1658,282.5228367,K1ls_ms
1112236.77,1242098.34,1664,198.5788801,K1ls_ms
1112336.77,1242098.34,1667,113.1931741,K1ls_ms
1112436.77,1242098.34,1677,21.71029152,K1ls_ms
1112536.77,1242098.34,1680,69.78341833,K1ls_ms
1112636.77,1242098.34,1672,161.2714926,K1ls_ms
1112736.77,1242098.34,1551,252.7598908,K1ls_mm
1112836.77,1242098.34,1492,344.2475368,K1ls_mi
1112936.77,1242098.34,1473,435.7667192,K1ls_mi
1113036.77,1242098.34,1457,529.1872449,J1-2j
1113136.77,1242098.34,1458,624.6433359,J1-2j
1113236.77,1242098.34,1460,721.3273096,J1-2j
1113336.77,1242098.34,1473,818.8043081,K1ls_mi
1113436.77,1242098.34,1476,916.8214123,J1-2j
1113536.77,1242098.34,1429,1015.222189,J1-2j
1113636.77,1242098.34,1393,1104.391236,J1-2j
1113736.77,1242098.34,1367,1185.291918,J1-2j
1113836.77,1242098.34,1335,1267.389561,J1-2j
1113936.77,1242098.34,1308,1349.487179,OSs
1114036.77,1242098.34,1274,1432.419853,OSs
1114136.77,1242098.34,1246,1517.387395,OSs
1114236.77,1242098.34,1230,1604.087236,OSs
1114336.77,1242098.34,1209,1692.253137,OSs
1114436.77,1242098.34,1185,1781.667461,OSs
1114536.77,1242098.34,1140,1872.134372,OSs
1114636.77,1242098.34,1112,1958.32168,OSs
1114736.77,1242098.34,1056,2039.149314,OSs
1114836.77,1242098.34,1013,2082.785758,OSs
1114936.77,1242098.34,1001,2064.01667,OSs
1115036.77,1242098.34,975,2049.957707,OSs
1115136.77,1242098.34,953,2040.706213,OSs
1115236.77,1242098.34,910,2036.327711,OSs
1115336.77,1242098.34,857,2036.074904,OSs
1115436.77,1242098.34,785,2036.290277,OSs
1115536.77,1242098.34,745,2036.505648,OSs
1115636.77,1242098.34,704,2036.72102,OSs
1115736.77,1242098.34,685,2036.936712,OSs
1115836.77,1242098.34,623,2037.152808,OSs
1115936.77,1242098.34,620,2037.368903,OSs
1116036.77,1242098.34,636,2037.584998,OSs
1116136.77,1242098.34,572,2037.80153,OSs
1097036.77,1241998.34,412,853.9228092,K1ls_mi
1097136.77,1241998.34,524,843.5331973,K1ls_ms
1097236.77,1241998.34,540,837.422631,K1r
1097336.77,1241998.34,557,831.6043697,K1r
1097436.77,1241998.34,570,834.1236939,K1r
1097536.77,1241998.34,598,848.4109984,K1r
1097636.77,1241998.34,639,873.9767708,K1r
1097736.77,1241998.34,692,894.6662311,K1r
1097836.77,1241998.34,736,840.7419487,K1r
1097936.77,1241998.34,768,794.684398,K1r
1098036.77,1241998.34,806,750.9608804,K1r
1098136.77,1241998.34,869,707.2373859,K1p
1098236.77,1241998.34,918,663.5139153,K1p
